web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530529473-915","https://www.indeed.co.in/cmp/Amazon.com/reviews","There is no dress code and the culture and the life style will bring you change in life. The post peak party and blaaaa!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Awesome","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529900-1094","https://www.indeed.co.in/cmp/Amazon.com/reviews","Hello,

This is a Nice BPO to work with and its good for long term goals.

The company gives sodexos and transport facility which is really good for the employees.

Thanks.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529620-984","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon, India is an awesome place to work in with talented people all around. I loved my stay in Amazon past 2 years and ot has helped me mold myself to meet the professional standards.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529664-991","https://www.indeed.co.in/cmp/Amazon.com/reviews","The best company to work for. you continuously get enthusiasm because of your peers, management and even the ceo. instant recognition for your efforts is guaranteed.","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529788-1049","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazing working atmosphere, friendy ...attractive package.really likesd the energy here.freshers with good communication and positive attitude can work here with ease","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529294-814","https://www.indeed.co.in/cmp/Amazon.com/reviews","My first company in my career. It was an wonderful experience. They provide a peaceful work environment and also very comfort zone especially for women.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529937-1115","https://www.indeed.co.in/cmp/Amazon.com/reviews","To  be associate with a firm this provides career development opportunities and contributes in its progress through my knowledge and skill.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529411-898","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon probably offers the best working environment to any individual. There will be absolutely no pressure and the Managers are helpful. Every challenge becomes easy with the system being the best.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529473-910","https://www.indeed.co.in/cmp/Amazon.com/reviews","It's wonderful experience within the company. I learn lot of thing with in the work place.Amazon is best company who provide full facility to his employee and it's celebrating birthday to all employees. I have just one month experience with this company but I tell that this company are the best company who are gives full banafites to its employees in job and also in salary","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529738-1014","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon goes with this rule where people work hard than they do enjoy and finally the hard work done by them pays off in the form of monthly rewards, appraisal, goodies. It is treat to work in Amazon.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529832-1050","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529937-1128","https://www.indeed.co.in/cmp/Amazon.com/reviews","Was good to work with. Not a great career if you have a partner and you work on night shift. Work 40 - 60 hours a week.  It was good times even though the job sucked. It is an all or nothing environment so you either love it or you hate it","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529302-821","https://www.indeed.co.in/cmp/Amazon.com/reviews","Your typical work day totally depends on your manager!
A really stress free environment. No peer pressure if you get your job done. So much fun activities every week.","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529620-974","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is one of the very good companies which offer a great work environment as well as a productive workplace. At Amazon Customer Service, we dealt with customers who contact us regarding their pre-purchase, post-purchase and during several other inquiries. The best part about the job is the training, in which you are trained how to handle various situations so that customer is satisfied. Amazon has helped me a lot in improving my communicative skills and creative thinking. These skills will definitely help an employee to use on everyday basis as well as at a workplace.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529290-794","https://www.indeed.co.in/cmp/Amazon.com/reviews","Loved amazon. Only management needs to be change.

Working in amazon is like working at home. You will feel working in heaven. Its the most amazing company in the world","",""
"1530529290-784","https://www.indeed.co.in/cmp/Amazon.com/reviews","Flexibility in shifts, good management, pays for overtime and performance bonus. Lot many training provided be it classroom training or online training","",""
"1530529832-1060","https://www.indeed.co.in/cmp/Amazon.com/reviews","good management of the staff.. i loved to worked their .. but i need more efficient job for my future thats why i am searching for a new job...........","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529294-805","https://www.indeed.co.in/cmp/Amazon.com/reviews","1)Typical day: Good,fun
2)What I learned: To communicate effectively and efficiently with customers
3)Management: good
4)Hardest part of job: Convinving irate customers
5) Healthy interactions between colleagues and managers","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529738-1013","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazing team, go a lot of support from everybody on the team. It had a fun work culture with it's motto being 'Work hard. Have fun. Make history'. That is what we did on a daily basis.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529900-1097","https://www.indeed.co.in/cmp/Amazon.com/reviews","great learning experience for a fresher, days are relaxed and working environment is very good, healthy competition among the colleagues. Mostly a friendly working space where you learn a lot about pricing and strategies. the difficult part is to maintain the accuracy level of your work during peak season.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529527-935","https://www.indeed.co.in/cmp/Amazon.com/reviews","The work culture at amazon is the best. I learned to work in team with different kinds of people. I was put into different shifts but i managed to adjust my personal life accordingly. Overall its a great place to work and grow.","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529620-972","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good management and supportive staf.
I am happy to be the part of amazon company.
Frankly behavior of senior staf.
Salary on time.
Overall experience is very good feeling very good to be part of this company.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529527-927","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was from the first technical support batch of amazon.com in india, however the batch grew from 20-200 and I was one of the trainers and SME to new hires. I was managing and training them..","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529788-1032","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is awesome, great experience. Fun culture had lot of fun , looking for carrier growth, work hard have fun make history. Over all good experience , loves sodexos.","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529620-973","https://www.indeed.co.in/cmp/Amazon.com/reviews","A completely fast-paced work environment, one among the few places where one can enjoy the company of some of the most talented individuals. Provides ample opportunities for one who wants to grow.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529290-796","https://www.indeed.co.in/cmp/Amazon.com/reviews","The hardest part was the frequent change in shifts, and late night shifts.","",""
"1530529832-1069","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good environment but lack of management in the office and also learn challenges at peak times co workers were very friendly and helpful and the hardest part of work is no fixed time period of job.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529738-1011","https://www.indeed.co.in/cmp/Amazon.com/reviews","good place to grow, I learned a lot in this company, management is good, good work culture, when work flow increases you have to stretch, but they pay for extra hours, good place to earn extra money.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529937-1118","https://www.indeed.co.in/cmp/Amazon.com/reviews","Learned how to handle team in critical times and to educate the team with their misses with the customer feedback. Provides opportunity to work with customers and stakeholders directly. Colleagues are work friendly.Management is reachable at any time. Hardest part is to remember the people who are joining daily as the company grows day by day.I will be busy for the entire day with my works since everyday there will new learning and that is the most enjoyable part of the job.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529866-1073","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its a good organisation but i was into the roll of third party. work culture is very good and with all benefits.And there is a good transportation too.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529788-1039","https://www.indeed.co.in/cmp/Amazon.com/reviews","The best part was availability of transportation . The timings were quite good and feasible the work environment was amazing","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529900-1103","https://www.indeed.co.in/cmp/Amazon.com/reviews","I never had a typical day at work but as Photography is a challenging  category, dealing with the quality have introduced many new guidelines for some special products . I have learnt that people from different places at work place are to be treated equally and  should maintain relationships sensitively with friendly work place environment. All the co- workers like city lead managers , sales associates are well manned with professionalism. Hardest part of job is handling a client who has no knowledge about Photography .Most enjoyable part is shooting a completely new product .","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529473-904","https://www.indeed.co.in/cmp/Amazon.com/reviews","Flexible working

Great culture, self driven, amazing people

Can work with different people from different culture and background. Flexible and resistive skills","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529564-945","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529370-867","https://www.indeed.co.in/cmp/Amazon.com/reviews","I learned a lot about photoshop,  and now i can use pen tabs
Its always good to work in a well reputed company like amazon, from here i learned to adjust my shift times","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529294-815","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its good to experience to know how the biggest eCommerce company in the world works.  The work culture is excellent and the job is not stressful. Good to star career with.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529866-1085","https://www.indeed.co.in/cmp/Amazon.com/reviews","Enjoyed a lot in this company.And also learned so many new things and developed my skills in coding also.They provided an absolutely cool environment to work on and made the working easier.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529664-1006","https://www.indeed.co.in/cmp/Amazon.com/reviews","Having worked for amazon for over 6 years, i now realise what a waste of life it was , working endless hours and engrossed in development and expansion on the great brand was not worthy, lost touch with friends, family took a back seat . 

The organisation in a unique way keeps you very busy with work, so much that you are disengaged from outside life.
 
Promotion are very biased and focused only for top Business schools as the program that they run for IIM's have takers in following years. 

while the organisation is a technology giant, they still lack basic technology for employees.","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529738-1008","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529900-1108","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its shift begin at 8 am and end by 5pm.
Good cab facilities.
working atmosphere is great
I enjoy the work
It takes much time to understand any new process that gets in
I learned analysing, quality check","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529294-809","https://www.indeed.co.in/cmp/Amazon.com/reviews","other than internal politics its a wonderful place to be a part of.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529738-1017","https://www.indeed.co.in/cmp/Amazon.com/reviews","great atmosphere and great working culture.No stress of work.Good transport facility.The managers and team leaders were friendly and supportive.Team was co-operative.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529866-1074","https://www.indeed.co.in/cmp/Amazon.com/reviews","good job n salary all facalities got exp of e commerce  online business i was delivery boy at starting got promossion as  process assiocate","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529302-827","https://www.indeed.co.in/cmp/Amazon.com/reviews","I'm suresh
It's Good experience to Amazon company,I'm so happy with that company,I have issue from only for salary,so that why I'm Regine that job.its Good company.","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530530035-1155","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529900-1098","https://www.indeed.co.in/cmp/Amazon.com/reviews","casual dressup
awesome atmosphere
best security
cool environment
good support
respectful place
Amazon's customer service level above than others","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529411-901","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is very good opportunities to work with seniors. Their was lot many things to learn like development automation of the process and management is very very great to  accept and implement your Ideas when you give your ideas.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529937-1122","https://www.indeed.co.in/cmp/Amazon.com/reviews","Great place to work for. Always fun and a very casual work style. Wonderful company with benefits and perks. The office started to get crowded as the company grew. Helpful leads and colleagues.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529370-875","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is the best place for an immediate college grad can join and work. 
Employee and management relations are very fine. They conduct games as a stress busters during work time. 
It also teaches employees to stay customer friendly and many other things.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529370-870","https://www.indeed.co.in/cmp/Amazon.com/reviews","great work culture.
freedom of work and life balance .
 good amount of  growth oppurtunities for our career growth .
Has rotational shifts .

Good work principles","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529900-1102","https://www.indeed.co.in/cmp/Amazon.com/reviews","A typical day starts at 6am and ends at 3pm.It was always fun to work in amazon.it requires a lot dedication and hard work .Management was pretty good.We used to get good pay.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529788-1044","https://www.indeed.co.in/cmp/Amazon.com/reviews","Working environment is so pleasant and u will enjoy your work.You can meet different people and can learn a lot from each and every one. Totally nice place to work..","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529411-899","https://www.indeed.co.in/cmp/Amazon.com/reviews","I worked very shorter period, my experience is amazing. They have respect and value for employee. 

Very organised, professionals, process oriented no diversions in process. 

MD of the company having amazing knowledge & talent.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529620-983","https://www.indeed.co.in/cmp/Amazon.com/reviews","Not a right place to work for an Accountant. More of IT professional company. No proper planning & management. NO work life balance. No good management","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529370-879","https://www.indeed.co.in/cmp/Amazon.com/reviews","Im blessed to work with amazon. Looking fot another opportunity to work with amazon.working for amazon is my dream. Seriously waiting for another opportunity to work with amazon","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529832-1066","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is an awesome place to work.
Independent thinking.
Good work culture
Hardworking
Fun at work place
I have never felt the work pressure because of its work culture","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529527-928","https://www.indeed.co.in/cmp/Amazon.com/reviews","We use to solve the typical update issue when a new feature has launched

I learned to how to play a team leader responsibilities 

The management use to sit and work with us with not showing any differences

Work place is always fun to work around 

I never felt hard as there was many things to learn and develop myself

The most enjoyable part of the job was to learn more than what we knew","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529331-845","https://www.indeed.co.in/cmp/Amazon.com/reviews","Working in Amazon was really fun as it was more of a hang out place than a work place. The company allows us to work at our pace and it makes us productive","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529937-1124","https://www.indeed.co.in/cmp/Amazon.com/reviews","amazon is a place where it is getting improved and famous day by day.. a very high growth has been seen these days.. reputation is also good..","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530530035-1164","https://www.indeed.co.in/cmp/Amazon.com/reviews","learnt a lot about e-commerce.
typical day at work was fun
management is great but not so good.
co-workers were chilled out and amazing.
Hardest part was to talk to mangers.
company was US culture and amazing","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529290-778","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is good place to work with good work environment and ethics.Salary is good.

Policy is good,lot of things to learn.Good management system to learn from.","",""
"1530529564-950","https://www.indeed.co.in/cmp/Amazon.com/reviews","1.chasing our target
2.work with safety
3.honest full management 
4.very domestic and healthful culture at work place 
5.when load is too much then our management doing extra activities for refreshing our mind.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529832-1054","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon was best place to work. I had a wonderful time and some of my best memories is from Amazon, had wonderful teammate and got some best friends from amazon.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529832-1053","https://www.indeed.co.in/cmp/Amazon.com/reviews","All festival are celebrating and all workers birthday celebrating by management with birthday boy.
Peak time is very hardworking for company management and worker's.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529937-1114","https://www.indeed.co.in/cmp/Amazon.com/reviews","The work culture was great.I would rather say the best among other companies in India. It lets you be who you are and get the work done too. Thats part of work life balance which you do not get in many companies unfortunately.The managers are very approachable and they do understand when you try telling them something.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529473-913","https://www.indeed.co.in/cmp/Amazon.com/reviews","work culture is good .,
supportive people,
attractive salaries ,
infrastructure is awesome,, 
good chances to get promoted in short interval of time ,","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529302-833","https://www.indeed.co.in/cmp/Amazon.com/reviews","Wonderful and the best place to learn and work. Work hard, have fun and make history. 
No stress and tension during work. Good team and best managers.","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529738-1015","https://www.indeed.co.in/cmp/Amazon.com/reviews","A typical day at work was a fun-filled one with coffee and foosball after work. I learned teamwork and coordination with changing members at regular intervals. The hardest part of the job was, by far, after lunch. The most enjoyable part of my job was the work culture.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529331-846","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is the best job for the need of money in need of spending for liked things and it is situated in pollution free environment and very good for experience and it has good security and good weather and on time bus facility and on time lunch and ontime duty periods its providing the night shifts also at a  time of 15 days of duty","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529290-782","https://www.indeed.co.in/cmp/Amazon.com/reviews","Workplace culture is outstanding. Hardest part of job was people management. Slowly I could learn the skill of people management and could develop qualities of leadership. Each day was fun as I was able to learn more and more new things meet up new people.","",""
"1530529290-797","https://www.indeed.co.in/cmp/Amazon.com/reviews","It's one of the best places I've worked so far.
Work/Life Balance, Job Culture, Management, (Recreation Room :P) are one of the best things in here. 
There is a lot going on than meets the eye ;)","",""
"1530529527-931","https://www.indeed.co.in/cmp/Amazon.com/reviews","As long as you committed you can climb the ladder. 

Great motivation
Excellent Approach on becoming earths most customer centric company.Has a great vision towards feature","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529866-1079","https://www.indeed.co.in/cmp/Amazon.com/reviews","My experience with Amazon was the best one. It was the best one year of my life being with Amazon. The work culture is fabulous and you get to learn a lot of things.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529866-1078","https://www.indeed.co.in/cmp/Amazon.com/reviews","A typical day would involve meetings, business reviews and execution. An environment where once can learn a lot. Depending upon the team, you may have to take a hit on work life balance.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529738-1019","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is a great place to work had learnt a lot from amazon about time management and how a mnc functions  

The Amazon.in marketplace is operated by Amazon Seller Services Private Ltd, an affiliate of Amazon.com, Inc. (NASDAQ: AMZN). Amazon.in seeks to build the most customer-centric online destination for customers to find and discover virtually anything they want to buy online by giving them more of what they want – vast selection, low prices, fast and reliable delivery, and a trusted and convenient experience; and provide sellers with a world-class e-commerce platform.

All Consumers on Amazon.in and the Amazon Mobile Shopping App for Android and iOS have an easy and convenient access to 80 million products across hundreds of categories. They benefit from a safe and secure ordering experience, convenient electronic payments, Cash on Delivery, Amazon’s 24x7 customer service support, and a globally recognized and comprehensive 100% purchase protection provided by Amazon’s A-to-Z Guarantee. They can also enjoy Amazon.in’s guaranteed next-day, two day delivery, Sunday and Morning delivery on products fulfilled by Amazon.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529564-962","https://www.indeed.co.in/cmp/Amazon.com/reviews","Starting your career at Amazon is like a dream for any fresher. You are able to get into a nice corporate culture with a vast atmosphere and there is always scope to learn something new everyday. The flexible working hours and the amount of freedom we are given apart from worktime makes it a top notch company to strive at. Your views are always addressed and taken for consideration and there is no bias for action. Working at Amazon has been a wonderful start right from Day 1.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530530035-1173","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have interned at amazon.com and  the companies improved and enhanced my communication skills. Learning and working at both the organizations made me a more confident and competitive person.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530530035-1161","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is the best organisation I have worked so far as we can have fun at the work place while working and can learn lot of aspects like time management and team work.
Amazon says ""work hard have fun make history"".","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529900-1093","https://www.indeed.co.in/cmp/Amazon.com/reviews","Hello,

Employees do a lot of fun at work which makes a good environ to work.

It has flexibility shifts for the employees.

Thanks.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529866-1089","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon was my first employer and it was great to be a part of the ""A to Z"" family. I was given opportunity to work with different teams which in turn helped me to learn more stuffs. Like, it gave me the platform to expertise myself in training, vendor management and testing.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529290-780","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good for Freshers.If you want to be a smart within the time constraint,think big,Dive Deep,Have end to end ownership,learn a lot of stuff apart from coding and get exited about the designs and Architecture Amazon is right place.Not at all recommended for the ones who want to have a worklife balance.Here it is not about the amount of work but the productive work,smart designes,how to avoid repeating the mistakes ,what systems can you design to avoid/figure out what went wrong in the system etc.","",""
"1530530035-1171","https://www.indeed.co.in/cmp/Amazon.com/reviews","An accounts payable department has many responsibilities to fulfill to ensure that payments to suppliers are made on time and the needs for flexibility in the organization

The vendor maintenance team is charged with the maintenance of the vendor database, an electronic means of storing information about vendors who supply goods and services to the Company.  A vendor's record must exist in the database before a procurement transaction can be completed for the vendor","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529290-776","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","",""
"1530529331-841","https://www.indeed.co.in/cmp/Amazon.com/reviews","it is a place where you can grow in many ways along with the company, very good work environment, management is also good and the facility is awesome.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529294-801","https://www.indeed.co.in/cmp/Amazon.com/reviews","Don't join as contract employee

it is like lighting candle in air

No respect for higher education and Degree, only respect for existing employee referral.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529527-936","https://www.indeed.co.in/cmp/Amazon.com/reviews","One of the best company you could get to work in. It has been a fantastic experience till now with the company. They listen to all  problems of the employees and look for the welfare and benefits of the employees. The company always prioritizes the long term goals rather than the short term success.","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529900-1105","https://www.indeed.co.in/cmp/Amazon.com/reviews","Over all it was a very good experience. want to get into more technical job hence look for different job. working with them was too good. i completely enjoyed it. its on of the best company","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529473-909","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have learned a new thing everyday about Amazon and its work culture. I learned about new tools and technology to analyze the data and create reports.","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529564-948","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its quite challenging to work with Amazon. And definitely to work with one of the best branded company, gives a feel of pride.

Amazon is basically into customer service. Dealing with customer queries related to orders placed. Amazon is the of the happening ecommerce in the world. It is rated as Number 1 ecommerce in the marketplace. 

Amazon focuses mainly on customer responses to the service provided. And the policies are too flexible, depending on the customer's requirement.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529527-929","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good work environment, Great support by Managers. Learned many things such as how to be productive, managing time, interaction with colleagues. Amazon gave many opportunities. One for example where your manager shadow you to learn the pain points of associates, which were like a moment of truth for us, and they would implement required changes.","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529788-1047","https://www.indeed.co.in/cmp/Amazon.com/reviews","I loved my job. Unfortunately it was not related to my field of education. I would've continued working if it wasn't for my PG Degree.","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529937-1123","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon was a wonderful place to work. the management and the job culture was the best. The job was not monotonous. colleagues made a big impact as well. the managers were down to earth and helped us grow along with them in the company, professionally as well as personally","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529302-832","https://www.indeed.co.in/cmp/Amazon.com/reviews","I had learn more information In amazon company i had learn how to provide security to people and property and premisis it was an amazing experinece working in Amazon","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529331-843","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is a multicultural workplace and people are very friendly.  Taught me a lot of new ideas and information. The management was very helpful and would support us throughout the journey.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529991-1146","https://www.indeed.co.in/cmp/Amazon.com/reviews","Was excited a Amazon gave me my first job opportunity and it was thrilling and a great place to kick start you career.

But the work load is too much for the salary that they are providing.

Also the recruitment is too much that the designation becomes stagnant.

No much space to breathe and showcase your actual talent.","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530530035-1159","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is an awesome company to work in in terms of the in office work culture.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529991-1144","https://www.indeed.co.in/cmp/Amazon.com/reviews","I enjoyed all moment throughout my tenure and everybody love to join this company because the work culture over here and environment we have is amazing","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530529473-906","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good place to work with knowledgeable leaders.
Place to learn manpower management.
Excellent hierarchy with feasible management.
So finally have to work hard to have fun.","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530530035-1175","https://www.indeed.co.in/cmp/Amazon.com/reviews","i am proud to say that i am part of amazon instant video, AIV is the movie application where customers can the enjoy the unlimited streaming online, Since the applications itself is designed to have fun  to the customers, so one can imagine how much employees will have inside the bay, Amazon has this Bean Bag culture , where in one can lie down in bean bag and work, we will bean bag fights, Overall it is truely fun being here, as far the work for a tester is concerned, its like a playground.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529664-1005","https://www.indeed.co.in/cmp/Amazon.com/reviews","I worked as a contract employee in Amazon UK's development centre in Edinburgh , Scotland. It was too goof to work there as i enjoyed every part of it.","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529473-905","https://www.indeed.co.in/cmp/Amazon.com/reviews","the company itself speaks for its reputation. works starts by 7 and ends by 4. the management was really good. amazon has a unique workplace culture , where employees voices are heard.","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529473-921","https://www.indeed.co.in/cmp/Amazon.com/reviews","A typical day at work, what you learned, management, work place culture, the hardest part of the job, the most enjoyable part of the job, time to time","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
